course,professor,semester,section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Other
ENEE222,Adrianos Papamarcou,201608,0203,1,8,1,3,4,0,1,1,1,0,0,0,0,1,0
ENEE222,Adrianos Papamarcou,201608,0202,0,7,1,2,5,1,1,0,2,0,2,0,0,1,0
ENEE222,Adrianos Papamarcou,201608,0201,0,6,2,3,3,1,1,2,1,0,0,0,2,1,0
ENEE222,Adrianos Papamarcou,201608,0103,1,3,3,4,5,2,2,0,1,0,1,0,0,1,0
ENEE222,Adrianos Papamarcou,201608,0102,0,7,2,2,4,3,0,2,0,0,1,0,0,0,0
ENEE222,Adrianos Papamarcou,201608,0101,3,5,6,0,5,1,1,1,0,0,1,0,0,1,0
ENEE322,Adrianos Papamarcou,201601,0301,2,5,2,6,4,3,0,1,2,0,1,0,1,0,0
ENEE222,Adrianos Papamarcou,201601,0201,1,4,0,2,4,3,2,1,3,0,3,0,0,1,0
ENEE222,Adrianos Papamarcou,201601,0202,2,12,3,0,3,0,0,2,1,0,2,0,0,0,0
ENEE222,Adrianos Papamarcou,201601,0203,2,6,5,1,4,1,2,2,0,0,0,0,1,2,0
ENEE322,Adrianos Papamarcou,201601,0302,3,3,1,0,3,1,3,5,1,0,2,0,1,1,0
ENEE322,Adrianos Papamarcou,201508,0203,1,2,2,4,3,0,3,4,0,0,4,0,2,0,0
ENEE322,Adrianos Papamarcou,201508,0202,1,2,2,1,6,3,0,1,3,0,4,0,3,0,0
ENEE322,Adrianos Papamarcou,201508,0201,2,5,2,3,7,2,2,1,0,0,0,0,0,1,0
ENEE222,Adrianos Papamarcou,201508,0203,0,6,4,2,2,2,0,3,0,0,1,0,1,1,0
ENEE222,Adrianos Papamarcou,201508,0202,2,5,0,2,1,3,0,2,3,0,3,0,0,1,0
ENEE222,Adrianos Papamarcou,201508,0201,2,3,4,1,1,0,3,4,3,0,1,0,0,0,0
ENEE222,Adrianos Papamarcou,201501,0101,2,4,4,4,0,5,0,0,3,0,3,0,0,2,0
ENEE222,Adrianos Papamarcou,201408,0203,0,4,5,4,5,0,2,0,0,0,1,0,1,0,0
ENEE620,Adrianos Papamarcou,201401,0101,0,4,2,0,1,2,0,1,0,0,1,0,1,1,1
ENEE620,Adrianos Papamarcou,201308,0102,0,3,3,3,0,0,2,2,1,0,0,0,0,1,2
ENEE620,Adrianos Papamarcou,201308,0101,2,5,4,4,3,3,0,0,1,1,1,0,0,1,2
ENEE222,Adrianos Papamarcou,201201,0202,0,10,1,2,7,1,1,2,1,0,2,0,0,4,0
ENEE324,Adrianos Papamarcou,201201,0201,2,8,0,1,2,0,0,1,1,0,4,0,1,1,0
ENEE324,Adrianos Papamarcou,201201,0202,0,5,2,1,6,5,1,1,0,0,2,0,1,1,0
ENEE222,Adrianos Papamarcou,201201,0201,2,9,3,3,3,4,2,2,0,0,2,0,0,0,0
ENEE600,Agisilaos Iliadis,202108,0101,2,5,3,3,4,2,1,0,0,0,0,0,0,2,0
ENEE303,Agisilaos Iliadis,202108,0302,3,2,2,3,3,2,1,0,2,1,0,0,2,0,0
ENEE303,Agisilaos Iliadis,202108,0301,5,3,2,2,1,4,0,0,0,0,0,0,0,1,0
ENEE601,Agisilaos Iliadis,202101,0101,3,7,4,2,0,1,0,0,0,0,0,0,0,1,1
ENEE600,Agisilaos Iliadis,202008,0102,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0
ENEE600,Agisilaos Iliadis,202008,0101,1,5,0,1,0,2,0,0,0,0,0,0,0,1,0
ENEE313,Agisilaos Iliadis,202008,0102,5,2,3,2,7,5,0,1,0,0,0,0,0,0,0
ENEE313,Agisilaos Iliadis,202008,0101,5,5,3,1,2,2,1,2,1,0,0,1,0,2,0
ENEE601,Agisilaos Iliadis,202001,0101,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0
ENEE303,Agisilaos Iliadis,202001,0101,2,3,3,0,0,0,0,0,0,0,0,0,0,0,17
ENEE600,Agisilaos Iliadis,201908,0101,4,5,4,2,1,0,0,0,0,0,0,0,0,0,0
ENEE313,Agisilaos Iliadis,201908,0102,2,1,2,3,5,3,3,1,2,0,1,0,2,0,0
ENEE313,Agisilaos Iliadis,201908,0101,5,2,4,2,2,0,3,1,2,0,1,0,0,1,0
ENEE601,Agisilaos Iliadis,201901,0101,2,2,3,1,3,0,0,0,0,0,0,0,0,0,0
ENEE303,Agisilaos Iliadis,201901,0101,3,1,0,0,4,4,0,2,0,0,0,0,0,0,0
ENEE303,Agisilaos Iliadis,201901,0102,3,3,3,0,6,5,0,3,1,0,0,0,0,0,0
ENEE600,Agisilaos Iliadis,201808,0101,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0
ENEE313,Agisilaos Iliadis,201808,0202,3,3,3,2,3,3,0,3,4,0,0,0,0,0,0
ENEE313,Agisilaos Iliadis,201808,0201,3,3,2,0,2,2,0,1,3,0,0,0,0,1,0
ENEE601,Agisilaos Iliadis,201801,0101,4,3,4,0,0,2,0,0,0,0,0,0,0,0,0
ENEE413,Agisilaos Iliadis,201801,0101,2,4,3,2,3,2,0,2,0,0,0,0,0,2,0
ENEE600,Agisilaos Iliadis,201708,0101,4,3,2,0,0,0,0,0,0,0,0,0,0,2,0
ENEE313,Agisilaos Iliadis,201708,0102,1,5,5,0,5,3,1,1,1,0,0,0,0,1,0
ENEE313,Agisilaos Iliadis,201708,0101,2,3,6,0,5,3,1,1,2,0,0,0,0,1,0
ENEE413,Agisilaos Iliadis,201701,0101,6,6,7,3,7,3,0,1,1,0,1,0,0,0,0
ENEE313,Agisilaos Iliadis,201701,0202,3,3,1,5,7,1,1,2,0,0,0,0,0,2,0
ENEE313,Agisilaos Iliadis,201701,0201,1,3,6,5,3,3,1,1,2,0,0,0,0,0,0
ENEE313,Agisilaos Iliadis,201608,0102,4,5,7,0,7,2,0,0,0,0,0,0,0,0,0
ENEE600,Agisilaos Iliadis,201608,0101,2,6,4,0,1,2,0,0,0,0,0,0,0,0,1
ENEE313,Agisilaos Iliadis,201608,0101,2,6,6,0,5,3,0,2,1,0,0,0,0,0,0
ENEE413,Agisilaos Iliadis,201601,0101,5,1,7,1,5,6,1,3,2,0,1,0,0,0,0
ENEE313,Agisilaos Iliadis,201601,0102,1,4,3,4,6,1,2,1,3,0,0,0,0,0,0
ENEE313,Agisilaos Iliadis,201601,0101,3,4,3,1,7,3,3,0,1,0,0,0,0,0,0
ENEE600,Agisilaos Iliadis,201508,0101,2,3,6,1,1,2,0,1,0,0,0,0,0,1,0
ENEE303,Agisilaos Iliadis,201508,0202,2,2,5,6,4,0,0,0,1,0,1,0,0,2,0
ENEE303,Agisilaos Iliadis,201508,0201,2,2,4,8,5,3,0,0,0,0,0,0,0,2,0
ENEE313H,Agisilaos Iliadis,201501,0101,3,3,3,1,1,2,1,0,1,0,0,0,0,1,0
ENEE413,Agisilaos Iliadis,201408,0101,3,2,3,1,4,1,0,0,0,0,0,0,0,0,0
ENEE601,Agisilaos Iliadis,201401,0101,2,2,4,1,4,0,0,0,0,0,0,0,0,0,1
ENEE313H,Agisilaos Iliadis,201401,0101,1,2,3,0,2,2,0,0,0,0,0,0,0,0,0
ENEE313,Agisilaos Iliadis,201308,0101,5,3,3,4,2,4,1,0,1,0,0,0,0,1,0
ENEE313,Agisilaos Iliadis,201308,0102,2,2,7,3,3,1,1,0,1,0,0,1,0,2,0
ENEE480,Agisilaos Iliadis,201308,0101,4,1,0,0,3,0,0,0,0,0,0,0,0,1,0
ENEE601,Agisilaos Iliadis,201301,0101,3,8,8,3,2,2,0,0,0,0,0,0,0,1,1
ENEE313H,Agisilaos Iliadis,201301,0101,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0
ENEE416,Agisilaos Iliadis,201208,0105,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
ENEE416,Agisilaos Iliadis,201208,0103,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0
ENEE416,Agisilaos Iliadis,201208,0102,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
ENEE416,Agisilaos Iliadis,201208,0101,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0
ENEE307,Agisilaos Iliadis,201201,0101,0,0,1,3,1,2,0,0,1,0,0,0,0,0,0
ENEE313,Agisilaos Iliadis,201201,0202,1,6,7,2,2,3,1,1,1,0,1,0,0,0,0
ENEE313,Agisilaos Iliadis,201201,0201,1,5,6,3,3,5,2,0,0,0,0,0,0,0,0
ENEE307,Agisilaos Iliadis,201201,0108,0,1,3,0,3,1,1,1,0,0,0,0,0,0,0
ENEE307,Agisilaos Iliadis,201201,0107,1,2,4,2,2,0,0,0,0,0,0,0,0,1,0
ENEE307,Agisilaos Iliadis,201201,0106,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0
ENEE307,Agisilaos Iliadis,201201,0105,1,1,4,2,0,2,0,1,0,0,0,1,0,0,0
ENEE307,Agisilaos Iliadis,201201,0103,0,1,3,2,2,1,0,0,0,0,0,1,0,0,0
MATH136,Agnieszka Zelerowicz,202101,0111,0,11,4,1,1,2,0,0,0,0,0,0,0,0,0
MATH136,Agnieszka Zelerowicz,202101,0121,0,11,7,3,1,0,0,0,0,0,0,0,0,0,1
MATH136,Agnieszka Zelerowicz,202101,0131,0,14,4,1,2,1,0,0,0,0,0,0,0,1,3
MATH136,Agnieszka Zelerowicz,202101,0141,0,11,9,2,0,0,0,2,0,0,1,0,0,0,0
MATH452,Agnieszka Zelerowicz,202008,0101,14,0,2,2,1,0,0,0,0,0,0,0,1,2,1
MATH241H,Agnieszka Zelerowicz,202001,0201,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0
MATH120,Agnieszka Zelerowicz,201908,0211,0,18,0,0,2,0,1,5,0,0,2,0,2,0,0
MATH120,Agnieszka Zelerowicz,201908,0221,0,12,0,2,5,0,1,3,0,0,4,0,1,1,0
MATH120,Agnieszka Zelerowicz,201908,0231,1,7,0,0,13,0,0,3,0,0,2,0,1,3,0
MATH120,Agnieszka Zelerowicz,201908,0232,1,14,0,2,4,0,0,3,0,1,3,0,0,1,0
MATH120,Agnieszka Zelerowicz,201908,0241,0,11,0,0,10,0,0,4,0,0,1,0,0,1,0
MATH120,Agnieszka Zelerowicz,201908,0242,0,9,0,1,10,0,0,3,0,0,3,0,3,0,0
MATH120,Agnieszka Zelerowicz,201908,0251,1,11,0,1,5,0,0,3,0,0,5,0,1,2,0
MATH120,Agnieszka Zelerowicz,201908,0252,1,13,0,1,5,0,0,1,0,0,3,0,2,1,0
ENCE444,Ahmet Aydilek,202108,0201,1,1,1,2,6,4,0,0,0,0,0,0,0,0,0
ENCE340,Ahmet Aydilek,202108,0101,1,1,1,3,4,7,2,5,5,0,0,0,0,0,0
ENCE444,Ahmet Aydilek,202101,0201,0,1,2,3,5,3,1,0,0,0,0,0,0,0,5
ENCE444,Ahmet Aydilek,202101,0101,0,0,3,7,1,5,0,0,0,0,0,0,0,0,4
ENCE340,Ahmet Aydilek,202101,0101,1,0,2,2,1,6,0,1,0,0,0,0,0,4,29
ENCE444,Ahmet Aydilek,202008,0201,0,0,3,4,3,2,0,0,0,0,0,0,0,0,0
ENCE340,Ahmet Aydilek,202008,0101,0,0,3,5,10,9,6,8,1,0,0,0,0,0,0
ENCE340,Ahmet Aydilek,202001,0101,4,4,4,4,3,2,0,0,0,0,0,0,0,0,15
ENCE340,Ahmet Aydilek,201908,0101,1,4,2,3,3,10,9,3,4,0,1,0,0,3,0
ENCE340,Ahmet Aydilek,201901,0101,1,3,1,6,2,5,5,4,7,0,0,0,1,2,0
ENCE444,Ahmet Aydilek,201808,0201,0,2,1,5,1,0,2,0,0,0,0,0,0,1,0
ENCE444,Ahmet Aydilek,201808,0101,0,0,3,9,7,0,1,0,0,0,0,0,0,0,0
ENCE340,Ahmet Aydilek,201808,0101,2,3,1,3,2,4,11,7,4,0,1,0,2,2,0
ENCE645,Ahmet Aydilek,201801,0101,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0
ENCE340,Ahmet Aydilek,201801,0101,0,3,1,4,6,5,10,9,9,0,0,0,0,0,0
ENCE444,Ahmet Aydilek,201708,0101,0,1,4,4,3,2,0,1,1,0,0,0,0,0,0
ENCE340,Ahmet Aydilek,201708,0101,0,2,7,5,3,7,11,13,10,0,1,0,0,0,0
ENCE340,Ahmet Aydilek,201701,0101,1,2,2,3,7,10,13,6,7,0,0,0,1,3,0
ENCE647,Ahmet Aydilek,201701,0101,0,2,1,4,0,3,0,1,0,0,0,0,0,0,0
ENCE444,Ahmet Aydilek,201608,0201,0,0,3,3,3,5,1,0,0,0,0,0,0,0,0
ENCE444,Ahmet Aydilek,201608,0101,0,0,3,2,4,3,1,0,0,0,0,0,0,0,0
ENCE340,Ahmet Aydilek,201608,0101,3,0,4,2,3,7,5,17,6,0,3,0,0,2,0
ENCE645,Ahmet Aydilek,201601,0101,1,2,1,4,0,0,0,0,0,0,0,0,0,2,1
ENCE444,Ahmet Aydilek,201508,0101,0,4,2,7,2,3,1,0,0,0,0,0,0,0,0
ENCE340,Ahmet Aydilek,201508,0101,1,2,4,5,8,8,4,7,10,0,0,0,0,1,0
ENCE647,Ahmet Aydilek,201501,0101,0,2,2,1,4,3,0,0,0,0,0,0,0,0,2
ENCE340,Ahmet Aydilek,201501,0101,2,3,3,5,5,7,8,3,11,0,8,0,0,1,0
ENCE444,Ahmet Aydilek,201408,0101,0,0,3,1,1,2,2,0,1,0,0,0,0,0,0
ENCE340,Ahmet Aydilek,201408,0101,1,2,2,0,12,8,4,4,16,0,0,0,0,1,0
ENCE645,Ahmet Aydilek,201401,0101,0,1,3,2,1,0,0,0,0,0,0,0,0,1,0
ENCE340,Ahmet Aydilek,201401,0101,1,2,3,5,6,9,5,11,5,0,0,0,1,3,0
ENCE444,Ahmet Aydilek,201308,0201,0,1,1,0,3,2,0,5,1,0,0,0,0,0,0
ENCE444,Ahmet Aydilek,201308,0101,3,0,5,1,1,1,0,0,0,0,0,0,0,0,0
ENCE340,Ahmet Aydilek,201308,0101,1,0,2,3,3,9,7,10,6,0,3,0,0,0,0
ENCE647,Ahmet Aydilek,201301,0101,3,0,4,0,1,1,0,0,0,0,0,0,0,0,0
ENCE340,Ahmet Aydilek,201301,0101,2,4,6,5,3,11,7,8,5,0,2,0,0,0,1
ENCE340,Ahmet Aydilek,201208,0101,4,3,2,4,6,16,9,7,5,0,3,0,0,0,0
ENCE444,Ahmet Aydilek,201208,0102,2,4,5,3,6,2,1,0,1,0,0,0,0,0,0
PHIL140,Aida Roige Mas,202108,FC04,4,6,2,5,4,3,1,2,0,0,0,0,0,0,0
PHIL100,Aida Roige Mas,202008,FC01,1,2,8,6,4,5,0,0,1,0,0,0,0,3,0
PHIL220,Aida Roige Mas,202001,0101,0,2,6,2,2,0,0,0,0,0,0,0,0,1,6
PHIL220,Aida Roige Mas,202001,0102,0,1,6,2,2,0,0,0,0,0,0,0,0,2,4
PHIL220,Aida Roige Mas,202001,0103,1,0,2,1,2,0,0,0,0,0,0,0,2,1,4
PHIL220H,Aida Roige Mas,202001,0101,0,4,7,0,0,0,0,0,0,0,0,0,0,0,6
PHIL220,Aida Roige Mas,201908,0101,0,1,10,7,4,2,0,0,0,0,0,0,0,1,0
PHIL220,Aida Roige Mas,201908,0102,0,0,10,8,5,0,0,0,0,0,0,0,0,0,0
PHIL220,Aida Roige Mas,201908,0103,1,1,7,7,4,2,0,1,1,0,0,0,0,1,0
CCJS418P,Alan Lehman,202108,0101,8,22,9,7,2,1,0,0,0,0,0,0,0,1,0
CCJS300,Alan Lehman,202108,0401,8,13,15,5,8,5,0,2,1,1,0,0,1,1,0
CCJS300,Alan Lehman,202108,0301,11,13,7,11,7,7,2,1,0,0,0,0,1,0,0
CCJS418P,Alan Lehman,202101,0101,19,23,4,0,2,0,0,1,0,0,0,0,0,0,1
CCJS300,Alan Lehman,202101,0401,5,9,4,0,1,1,1,0,0,0,0,0,0,0,1
CCJS300,Alan Lehman,202101,0301,7,27,13,2,4,1,2,0,1,0,2,0,0,1,0
CCJS418P,Alan Lehman,202008,0101,23,22,1,2,1,0,0,0,0,0,0,0,0,0,0
CCJS300,Alan Lehman,202008,0401,13,14,7,2,3,0,1,2,2,0,0,0,0,2,0
CCJS300,Alan Lehman,202008,0301,7,18,13,8,3,0,1,1,1,0,0,0,1,2,0
CCJS418P,Alan Lehman,202001,0101,14,18,4,0,1,2,0,0,0,0,0,0,0,0,11
CCJS300,Alan Lehman,202001,0401,11,14,10,4,4,0,0,0,0,0,0,0,0,0,8
CCJS300,Alan Lehman,202001,0301,10,18,11,5,5,2,0,1,0,0,0,0,0,0,8
CCJS200,Alan Lehman,201908,0204,6,5,3,3,2,0,0,0,0,0,0,0,0,1,0
CCJS200,Alan Lehman,201908,0201,10,9,4,2,0,3,1,0,1,0,0,0,0,0,0
CCJS200,Alan Lehman,201908,0202,3,9,4,3,8,1,0,0,0,0,0,0,0,0,0
CCJS200,Alan Lehman,201908,0203,3,5,2,6,6,3,1,2,0,1,0,0,1,0,0
CCJS200,Alan Lehman,201908,0205,7,8,5,3,0,1,1,0,0,0,0,0,0,0,0
CCJS200,Alan Lehman,201908,0206,0,4,0,2,2,0,0,1,0,0,0,0,0,2,0
CCJS300,Alan Lehman,201908,0301,1,9,13,11,16,4,0,4,1,0,0,0,0,0,0
CCJS300,Alan Lehman,201908,0401,1,8,6,7,7,6,4,3,0,0,0,0,0,1,0
CCJS418P,Alan Lehman,201901,0101,5,8,4,11,10,2,6,3,1,0,0,0,0,0,0
CCJS300,Alan Lehman,201901,0401,3,12,16,7,12,6,2,0,0,0,1,0,0,1,0
CCJS300,Alan Lehman,201901,0301,0,6,10,6,6,6,1,0,0,0,0,0,2,0,0
CCJS300,Alan Lehman,201808,0401,2,7,7,16,10,6,2,3,1,1,0,0,0,1,0
CCJS200,Alan Lehman,201808,0201,4,13,8,3,2,1,1,1,0,0,0,0,1,0,0
CCJS200,Alan Lehman,201808,0202,4,6,2,4,0,0,0,1,0,0,0,0,0,0,0
CCJS200,Alan Lehman,201808,0203,4,6,2,5,2,1,0,0,0,0,0,0,0,0,0
CCJS200,Alan Lehman,201808,0204,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0
CCJS200,Alan Lehman,201808,0205,6,11,5,3,2,0,2,0,0,0,0,0,0,0,0
CCJS200,Alan Lehman,201808,0206,3,1,1,1,2,1,0,2,0,0,0,0,0,2,0
CCJS300,Alan Lehman,201808,0301,1,4,17,12,8,5,5,0,2,0,0,0,0,1,0
CCJS200,Alan Lehman,201801,0106,1,1,1,2,0,0,0,1,0,0,0,0,0,2,0
CCJS300,Alan Lehman,201801,0301,2,9,15,7,5,2,5,0,0,0,0,0,0,2,0
CCJS300,Alan Lehman,201801,0401,0,9,4,7,11,11,2,2,1,0,1,0,1,0,0
CCJS200,Alan Lehman,201801,0105,2,6,3,2,4,1,1,0,1,0,0,0,0,0,0
CCJS200,Alan Lehman,201801,0104,4,6,7,1,3,5,0,2,0,0,1,1,0,0,0
CCJS200,Alan Lehman,201801,0103,2,7,5,2,2,3,0,0,0,0,1,0,0,2,0
CCJS200,Alan Lehman,201801,0102,0,10,4,4,3,3,2,2,0,2,0,0,0,0,0
CCJS200,Alan Lehman,201801,0101,1,3,5,3,3,1,1,1,0,1,0,0,0,0,0
CCJS418P,Alan Lehman,201708,0101,1,9,8,4,18,4,1,3,0,0,0,0,0,1,1
CCJS300,Alan Lehman,201708,0401,2,5,14,8,12,3,2,6,2,0,0,0,0,1,0
CCJS300,Alan Lehman,201708,0301,0,3,7,10,6,12,2,2,1,1,0,0,0,1,0
CCJS418P,Alan Lehman,201701,0101,2,9,9,7,6,6,2,5,1,0,2,0,0,1,0
CCJS300,Alan Lehman,201701,0301,0,3,17,13,9,3,3,3,2,0,0,0,0,0,0
CCJS300,Alan Lehman,201701,0401,1,2,9,7,13,7,5,3,1,0,0,0,1,0,0
CCJS300,Alan Lehman,201608,0401,2,6,15,9,11,5,5,3,1,0,1,0,2,0,0
CCJS300,Alan Lehman,201608,0301,0,4,8,10,9,1,0,1,0,0,0,0,0,0,0
CCJS352,Alan Lehman,201601,0101,0,4,7,11,17,11,6,6,4,2,0,0,1,5,1
CCJS300,Alan Lehman,201601,0401,0,3,5,6,8,7,2,2,0,0,0,0,1,0,0
CCJS300,Alan Lehman,201601,0301,0,5,7,8,10,5,2,3,1,0,0,0,2,0,0
CCJS300,Alan Lehman,201508,0401,0,10,10,7,19,4,2,3,2,1,1,0,0,1,0
CCJS300,Alan Lehman,201508,0301,0,1,11,5,14,7,3,3,0,0,0,0,0,0,1
CCJS352,Alan Lehman,201508,0101,0,7,11,5,22,9,8,5,6,1,1,0,0,1,0
CCJS352,Alan Lehman,201501,0101,0,10,12,10,22,12,4,3,2,0,0,0,0,0,0
CCJS300,Alan Lehman,201501,0401,0,4,4,5,8,9,3,5,2,0,0,0,0,1,0
CCJS300,Alan Lehman,201501,0301,0,2,9,11,10,6,3,2,1,0,0,0,1,0,0
CCJS352,Alan Lehman,201408,0101,0,6,6,4,16,27,5,18,10,3,2,1,1,2,0
CCJS300,Alan Lehman,201408,0401,0,6,10,12,10,8,2,3,1,0,0,0,0,0,0
CCJS300,Alan Lehman,201408,0301,1,3,11,7,15,8,4,7,2,2,0,0,0,0,0
CCJS300,Alan Lehman,201401,0401,0,8,9,3,8,5,2,5,0,0,0,0,0,0,0
CCJS300,Alan Lehman,201401,0301,0,3,7,10,12,3,1,0,0,0,0,0,1,1,0
CCJS352,Alan Lehman,201401,0101,1,4,3,6,13,13,12,13,1,3,2,1,0,2,1
CCJS300,Alan Lehman,201308,0401,1,5,3,9,5,1,0,2,0,0,0,0,0,1,0
CCJS300,Alan Lehman,201308,0301,1,6,15,7,15,8,3,3,0,0,0,1,0,1,0
CCJS300,Alan Lehman,201301,0401,0,8,9,11,6,5,2,2,1,0,0,0,0,1,0
CCJS300,Alan Lehman,201301,0301,1,18,11,8,6,5,0,2,1,0,1,0,0,1,0
CCJS300,Alan Lehman,201208,0401,0,6,10,7,8,6,4,2,2,0,0,0,0,1,0
CCJS300,Alan Lehman,201208,0301,1,13,5,5,11,7,7,3,3,0,0,1,1,1,0
CCJS300,Alan Lehman,201201,0301,0,8,12,7,12,8,4,4,2,0,1,0,1,1,0
CCJS300,Alan Lehman,201201,0401,1,9,13,4,11,6,3,4,1,0,0,0,2,1,0
ASTR230,Alan Peel,202108,0101,1,2,3,2,7,2,0,2,1,0,1,0,1,1,0
ASTR230,Alan Peel,202108,0102,0,5,3,1,1,1,3,1,0,1,0,0,0,2,0
ASTR230,Alan Peel,202108,0103,0,5,1,2,8,3,1,1,1,0,0,0,0,0,0
ASTR422,Alan Peel,202108,0101,1,3,0,0,2,3,2,0,0,0,0,0,0,1,1
ASTR230,Alan Peel,202101,0101,0,3,4,2,9,6,1,3,1,0,1,0,0,6,6
ASTR230,Alan Peel,202101,0102,1,8,5,2,7,2,1,2,0,0,2,0,0,0,9
ASTR330,Alan Peel,202101,0101,2,7,4,2,2,1,1,1,0,0,1,0,2,5,16
CPSD100,Alan Peel,202101,0101,7,13,1,1,2,1,0,0,2,0,0,0,0,0,2
CPSD101,Alan Peel,202101,0101,6,28,1,1,0,0,0,1,0,0,0,0,0,1,1
CPSD230,Alan Peel,202101,0101,0,9,2,1,1,0,0,0,0,0,0,0,0,2,0
CPSD240,Alan Peel,202101,0101,0,4,0,1,0,0,0,0,0,0,0,0,0,3,0
CPSD250,Alan Peel,202101,0101,0,10,2,0,0,0,0,0,0,0,0,0,0,1,1
ASTR230,Alan Peel,202008,0101,0,3,3,17,6,2,1,0,0,1,2,0,0,4,0
ASTR230,Alan Peel,202008,0102,0,7,3,6,4,3,5,1,0,1,0,0,2,5,0
ASTR230,Alan Peel,202008,0103,2,2,4,7,12,1,2,1,0,0,0,1,0,2,0
CPSD100,Alan Peel,202008,0101,15,24,2,0,1,1,0,1,0,0,0,0,0,1,0
CPSD101,Alan Peel,202008,0101,17,11,4,2,1,0,0,2,0,0,0,0,0,5,0
CPSD200,Alan Peel,202008,0101,14,23,5,4,3,0,1,1,0,0,0,0,0,1,0
ASTR230,Alan Peel,202001,0101,0,12,5,3,5,2,0,0,0,0,0,0,0,2,9
ASTR230,Alan Peel,202001,0102,1,6,2,2,8,0,0,0,0,0,0,0,2,3,13
ASTR330,Alan Peel,202001,0101,1,8,1,1,3,0,0,0,0,0,0,0,1,4,21
CPSD100,Alan Peel,202001,0101,2,24,5,0,0,0,0,0,0,0,0,0,0,0,4
CPSD101,Alan Peel,202001,0101,5,17,2,2,2,0,0,1,0,0,0,0,0,0,2
CPSD230,Alan Peel,202001,0101,6,24,2,2,0,0,0,0,0,0,0,0,0,5,4
ASTR230,Alan Peel,201908,0101,0,4,3,3,5,3,3,6,0,0,1,0,0,5,0
ASTR230,Alan Peel,201908,0102,0,4,1,1,12,3,1,1,0,0,0,0,0,2,0
ASTR230,Alan Peel,201908,0103,0,2,3,0,10,0,2,6,1,0,0,0,1,3,0
ASTR330,Alan Peel,201908,0101,1,4,4,3,8,3,6,4,4,2,1,0,1,2,1
CPSD101,Alan Peel,201908,0101,8,20,10,1,1,0,0,1,0,0,0,0,0,0,0
ASTR230,Alan Peel,201901,0101,0,3,4,2,10,5,0,10,3,1,0,0,1,0,0
ASTR230,Alan Peel,201901,0102,1,5,7,0,11,1,4,3,1,0,0,1,1,7,0
ASTR422,Alan Peel,201901,0101,1,4,2,0,6,0,0,1,1,0,0,0,0,0,2
CPSD230,Alan Peel,201901,0101,11,28,2,0,1,0,0,0,1,0,0,0,0,0,3
ASTR230,Alan Peel,201808,0101,1,8,4,1,9,1,3,3,2,0,0,1,0,3,0
ASTR230,Alan Peel,201808,0102,0,4,1,1,10,5,5,3,1,0,1,1,0,2,0
ASTR230,Alan Peel,201808,0103,1,5,1,2,6,2,2,5,0,0,0,0,0,0,0
ASTR230,Alan Peel,201808,0104,0,1,2,2,5,0,1,4,4,0,1,1,2,1,1
ASTR230,Alan Peel,201808,0105,0,2,1,3,5,1,1,3,0,1,0,0,0,1,0
ASTR230,Alan Peel,201801,0101,1,6,1,1,12,3,1,4,0,0,0,0,2,3,1
ASTR230,Alan Peel,201801,0102,0,7,1,3,8,1,3,2,2,1,0,0,0,2,0
ASTR230,Alan Peel,201801,0103,0,7,1,1,5,2,4,6,0,1,1,0,3,4,0
ASTR340,Alan Peel,201801,0101,1,8,6,3,9,8,3,10,6,0,2,0,1,3,2
CPSD100,Alan Peel,201801,0101,5,24,3,3,1,0,0,0,0,0,0,0,0,0,0
CPSD101,Alan Peel,201801,0101,0,29,6,1,0,0,0,0,0,0,0,0,0,1,0
CPSD230,Alan Peel,201801,0101,12,18,1,5,2,2,0,0,0,0,0,0,0,3,0
ASTR230,Alan Peel,201708,0101,0,1,2,7,5,4,2,5,2,0,1,1,2,3,0
ASTR230,Alan Peel,201708,0102,1,6,2,9,6,1,3,4,1,0,1,0,0,1,0
ASTR230,Alan Peel,201708,0103,1,6,2,4,11,2,1,4,0,1,0,0,2,3,0
PHYS102,Alan Peel,201708,0101,2,11,8,9,26,8,11,17,5,4,3,2,6,9,2
ASTR230,Alan Peel,201701,0101,0,3,1,0,18,0,5,1,1,1,0,1,0,4,1
ASTR230,Alan Peel,201701,0102,1,8,1,2,10,0,5,6,0,0,2,1,1,0,0
ASTR230,Alan Peel,201701,0103,1,2,2,3,10,0,2,2,2,0,2,0,3,1,1
ASTR330,Alan Peel,201701,0101,0,8,5,3,12,3,3,6,4,0,0,0,3,0,4
CPSD100,Alan Peel,201701,0101,3,15,10,2,5,1,0,0,0,0,0,0,0,1,0
CPSD101,Alan Peel,201701,0101,2,21,10,6,4,1,0,0,0,0,0,0,0,0,0
